age,weight(kg),height(m),BMI,BMR,activity_level,calories_to_maintain_weight,gender_F,gender_M
8,21.060447669219485,1.3156936670399475,12.166286238046254,957.975,70.0,1628.5575,0,1
8,26.28111962581054,1.2085940165646032,17.9921466954855,975.948,70.0,1659.1116,0,1
8,23.38406955155323,1.2849878909875851,14.16191631704061,974.456,70.0,1656.5752,0,1
7,26.00543080045245,1.1578266997241982,19.398892307303058,1068.583,50.0,1602.8745,1,0
7,26.794673545702537,1.157179764196005,20.009987127093552,1076.049,30.000000000000004,1398.8637,1,0
8,25.312744536335565,1.1975679722124917,17.649763513174964,1063.989,50.0,1595.9835,1,0
8,21.31456046861496,1.2887671280686237,12.832978922640388,1041.11,70.0,1769.8869999999995,1,0
7,27.42484643718149,1.201624375378922,18.993576282229,1089.655,50.0,1634.4825,1,0
8,23.80143562467263,1.3261852411081168,13.533021514264089,1000.772,89.99999999999999,1901.4668,0,1
7,25.40192118351945,1.2927591592561531,15.1995705411751,1085.728,70.0,1845.7376,1,0
7,27.83307228364015,1.227136996717444,18.48310999059026,1097.911,70.0,1866.4487,1,0
8,25.6348821225437,1.260404277787744,16.1365834317826,993.0,70.0,1688.1,0,1
7,26.914059590594263,1.1889136907166349,19.0405089752503,981.579,19.999999999999996,1177.8947999999998,0,1
6,20.30642430767242,1.2646935134626,12.695881917120504,935.745,70.0,1590.7665,0,1
7,28.003667685846818,1.232088536623258,18.447226556280448,1100.39,70.0,1870.663,1,0
8,26.39934148636184,1.2215588653649274,17.691485222162193,1078.499,70.0,1833.4483,1,0
7,21.76642541914193,1.3049997513216038,12.78104180190201,969.1,70.0,1647.47,0,1
7,25.004901462914173,1.2761897292576272,15.353049751032149,999.062,70.0,1698.4054,0,1
9,23.40357776305559,1.3220653229364254,13.389872019000007,1062.125,70.0,1805.6125,1,0
7,23.709489356896388,1.2610420027526896,14.909500568289086,973.741,70.0,1655.3597,0,1
8,25.157449273150267,1.163239966158335,18.592079829859365,937.877,70.0,1594.3909,0,1
7,20.543666365221476,1.2382614814502737,13.398408856289825,918.979,70.0,1562.2643,0,1
8,21.28250746697679,1.2836605215544743,12.915833110026105,1039.934,70.0,1767.8878,1,0
7,22.847556783992392,1.1586247238908345,17.01978940521203,1038.403,50.0,1557.6045,1,0
7,25.494119687835376,1.1630706614503885,18.846374588833186,949.205,50.0,1423.8075,0,1
6,21.59408675473523,1.1580363751787284,16.102393642679978,1030.969,70.0,1752.6473,1,0
9,23.00613775161193,1.3210638473506964,13.182449020056582,980.516,50.0,1470.774,0,1
7,22.04806054630172,1.2767967250586083,13.524676089711557,1050.817,70.0,1786.3889,1,0
6,25.925307090955076,1.1585771144382289,19.31407965948695,1072.641,30.000000000000004,1394.4333,1,0
8,28.08384363937691,1.3296461902304535,15.884895395907703,1113.045,50.0,1669.5675,1,0
6,20.385332291044744,1.2099319276749392,13.925022994025255,1028.188,70.0,1747.9196000000002,1,0
9,25.92200770214566,1.2736439216933615,15.979845669990638,1078.071,50.0,1617.1065,1,0
9,23.58666613769794,1.167566797364406,17.302270095964296,1037.618,70.0,1763.9506,1,0
7,26.905744288871915,1.2608283531234754,16.925171471616224,1017.423,89.99999999999999,1933.1037,0,1
9,26.909183871113363,1.256778927642123,17.036592894501545,1001.845,70.0,1703.1365,0,1
8,22.056472411950924,1.2298714795690142,14.581983220769828,1038.22,50.0,1557.33,1,0
6,23.725667387141744,1.2169974396601495,16.01913674071544,958.74,70.0,1629.858,0,1
6,26.949107534764643,1.2339033212544697,17.700360879273134,1095.275,70.0,1861.9675,1,0
7,23.367689364703278,1.2044407986078935,16.108119931710075,940.758,89.99999999999999,1787.4402,0,1
6,27.460608542690085,1.27054515742256,17.011004000454655,1036.683,50.0,1555.0245,0,1
6,21.10071797533823,1.3321534380701856,11.890188315395031,1055.833,50.0,1583.7495,1,0
8,26.316868819633054,1.2908826486703449,15.792856494769092,1017.582,70.0,1729.8894,0,1
8,24.721446145247008,1.3229637100912206,14.124660232612309,1079.63,50.0,1619.4450000000002,1,0
8,27.72555888231249,1.242719017100294,17.952892097095994,1094.828,50.0,1642.242,1,0
6,25.09010254613251,1.2087944365573178,17.171076825633126,973.332,50.0,1459.998,0,1
7,20.719621425045,1.2928693171162335,12.395742859726596,948.693,89.99999999999999,1802.5167,0,1
8,25.68263156438975,1.254348398298811,16.323119586542962,1077.192,70.0,1831.2264,1,0
8,24.692639960781666,1.2960033848009471,14.701283495937757,1074.77,50.0,1612.155,1,0
6,26.869061644158087,1.1675315217901456,19.71130010684491,1083.223,50.0,1624.8345,1,0
8,22.535236717042697,1.317818640931808,12.976298624650727,979.242,70.0,1664.7114,0,1
7,26.444773348959668,1.298163186410202,15.692107362931848,1096.658,50.0,1644.987,1,0
7,23.82434847364956,1.304986645499223,13.989715997217615,997.287,50.0,1495.9305,0,1
8,23.55539479516718,1.3073114255980665,13.782635597234634,987.965,50.0,1481.9475,0,1
9,26.18294283137238,1.164614056462534,19.304315298797206,945.813,50.0,1418.7195,0,1
8,26.884967643726004,1.189123861496488,19.013204976419505,974.486,19.999999999999996,1169.3832,0,1
8,23.98043755767844,1.3073858224943429,14.02973800497188,993.825,50.0,1490.7375000000002,0,1
7,26.34418924907908,1.162144632440569,19.505831855477044,960.388,89.99999999999999,1824.7372,0,1
7,20.16883837944991,1.2365109133177936,13.191220451296084,1025.928,70.0,1744.0776,1,0
7,24.951260863564457,1.1763453018595098,18.031126161998905,1061.611,70.0,1804.7387,1,0
8,25.58138852995947,1.216034457991234,17.299452194145264,1069.707,50.0,1604.5605,1,0
8,22.80924178178933,1.2420338019739237,14.785772448191048,945.104,70.0,1606.6768,0,1
8,21.5278204578657,1.2831716359110077,13.074664710302857,948.117,70.0,1611.7989,0,1
6,21.81009425558443,1.2321800058594554,14.365118989521044,940.088,89.99999999999999,1786.1672,0,1
8,21.849845136199487,1.1761524902541804,15.79505339298628,1027.104,70.0,1746.0768,1,0
7,21.75843094819937,1.1753992371297457,15.749137153972727,904.19,70.0,1537.123,0,1
8,20.49352682171033,1.2395081388474447,13.338836183611615,912.115,89.99999999999999,1733.0185,0,1
7,24.07710084871556,1.1929980653722323,16.917053121512225,944.755,70.0,1606.0835,0,1
9,24.13043839929877,1.168525277565987,17.672133725807306,919.65,89.99999999999999,1747.3349999999998,0,1
8,20.70324758480356,1.2103789197891286,14.13174437919018,900.424,70.0,1530.7207999999998,0,1
7,22.421605135695263,1.3247529842228278,12.776058360584836,987.952,70.0,1679.5184,0,1
8,24.425053231987985,1.2150045037239474,16.54549418750535,953.725,70.0,1621.3325,0,1
9,27.903415004742502,1.215199532083594,18.89566457994534,1087.157,70.0,1848.1669,1,0
8,24.419968644771394,1.2372622101491786,15.952237436124069,964.785,70.0,1640.1345,0,1
7,20.879074649802764,1.3229327843641132,11.929869386763864,1047.438,70.0,1780.6446,1,0
7,24.972738421927552,1.1873485121009757,17.71371869162761,1063.688,50.0,1595.5320000000002,1,0
7,22.61411094385639,1.2397866156884756,14.712471391903492,948.107,89.99999999999999,1801.4033,0,1
9,26.567203256330817,1.183018275640942,18.982916211226744,960.28,50.0,1440.42,0,1
7,23.30190510001505,1.2909907055546126,13.981224135771086,1065.267,50.0,1597.9005000000002,1,0
7,24.627199920988048,1.1949514854018504,17.24703676224324,953.268,89.99999999999999,1811.2092,0,1
9,26.36440336001032,1.1672151248186196,19.351566843597475,1064.225,70.0,1809.1825,1,0
8,23.551289433072405,1.231051398801541,15.54040446429276,949.778,89.99999999999999,1804.5782,0,1
8,21.05000828593893,1.164259119853785,15.5293391257899,1017.404,50.0,1526.106,1,0
6,26.85018328856443,1.2453092989520742,17.31381579069583,1015.702,50.0,1523.553,0,1
8,20.39960615316428,1.262951315383738,12.789352678890136,922.55,70.0,1568.3349999999998,0,1
7,23.31687909373761,1.3282549535812895,13.216228303819502,1071.745,50.0,1607.6174999999998,1,0
8,21.13714932181575,1.2174849193082335,14.25999044839092,909.921,70.0,1546.8657,0,1
9,24.75272508848269,1.1562383803533038,18.51519352781865,1046.887,70.0,1779.7079,1,0
6,20.3225292764209,1.184922100532825,14.474319615886584,896.08,70.0,1523.336,0,1
8,20.342477224875186,1.262762165980889,12.757357198244303,921.673,89.99999999999999,1751.1787,0,1
8,20.70111252047031,1.2003502316271362,14.36738483886656,895.38,89.99999999999999,1701.222,0,1
9,26.42731875098268,1.2601493313670007,16.64213636531421,996.929,50.0,1495.3935,0,1
7,26.74814928431248,1.1853220051210889,19.03798780767735,1080.387,70.0,1836.6579,1,0
8,24.215591604834056,1.2788371105720144,14.80691633656392,982.772,89.99999999999999,1867.2668,0,1
7,21.5892253387161,1.1643056008741153,15.925867056265046,1027.289,50.0,1540.9335,1,0
7,22.170668928672832,1.2290081203922898,14.678081404246845,936.642,89.99999999999999,1779.6198,0,1
8,23.322893987120658,1.1652697156504763,17.176296125991406,1039.396,50.0,1559.094,1,0
6,26.394574937238332,1.1773907681296945,19.040283917055103,1080.344,50.0,1620.516,1,0
7,22.25425205661133,1.2141694014127264,15.095740960803154,930.368,70.0,1581.6256,0,1
9,26.879652642211056,1.216738882926616,18.156363894380576,1077.59,70.0,1831.903,1,0
6,27.15655363500211,1.2807283473141504,16.556197922757864,1037.609,70.0,1763.9353,0,1
8,22.02821851595077,1.2297033212570307,14.56728724486431,1037.92,50.0,1556.88,1,0
8,25.542662553404377,1.3073418459569977,14.944722006343705,1015.205,70.0,1725.8485,0,1
8,27.684221371506386,1.2329961982635562,18.209953562153203,1092.778,70.0,1857.7226,1,0
7,23.32069529161517,1.3202326236552944,13.379521263603586,998.01,89.99999999999999,1896.219,0,1
7,26.686815013157656,1.175029928486141,19.32853278956225,971.524,19.999999999999996,1165.8288,0,1
8,22.04902729654677,1.227483657858757,14.633829726111513,927.414,70.0,1576.6038,0,1
8,26.30856050605396,1.172859585184715,19.12515849859173,1069.348,89.99999999999999,2031.7612,1,0
9,20.787925857525128,1.307123033720313,12.166851957958547,1034.475,70.0,1758.6074999999998,1,0
7,27.24575277051905,1.183732044678289,19.444286094910392,1084.894,70.0,1844.3198,1,0
8,19.981582783330797,1.2297825160852542,13.21214276726358,900.239,89.99999999999999,1710.4541,0,1
7,22.352261300488895,1.1663617923504015,16.430655750471118,907.807,70.0,1543.2719,0,1
6,23.721052123891557,1.2635959631642013,14.856533557121898,981.976,89.99999999999999,1865.7544,0,1
8,26.65044958225221,1.238330571806781,17.379262783530944,1083.761,70.0,1842.3937,1,0
7,24.50952395955872,1.19150748163091,17.263996083271067,1059.948,70.0,1801.9116,1,0
8,25.911315396740683,1.2979299811268892,15.38108357140017,1015.55,50.0,1523.3249999999998,0,1
7,24.070015482272957,1.2982567992271017,14.280886189964328,997.288,50.0,1495.932,0,1
8,24.279045860459707,1.2615841683979128,15.254541355961177,975.015,89.99999999999999,1852.5285,0,1
8,20.86424559867311,1.2866289052960922,12.603642566514944,940.755,89.99999999999999,1787.4344999999998,0,1
6,23.659323027388147,1.2270176720428028,15.71450402386868,962.842,70.0,1636.8314,0,1
9,22.91119089138892,1.172317986465881,16.670814047886928,1031.941,70.0,1754.2997,1,0
6,20.81739995449864,1.251535182780896,13.290470641602395,1039.408,50.0,1559.112,1,0
9,27.09682548661552,1.2898914349696446,16.285912470743774,1092.111,50.0,1638.1665000000005,1,0
8,27.499164905110256,1.164014320137345,20.295645052721163,1079.274,70.0,1834.7658,1,0
7,21.27538391697743,1.193228302766539,14.942742536264744,906.487,70.0,1541.0278999999998,0,1
7,21.352792462804207,1.333432364888872,12.00916176512242,977.649,50.0,1466.4735,0,1
8,25.31900026813937,1.2240321258572808,16.898996676183017,970.486,70.0,1649.8262,0,1
9,24.9337252548854,1.3285458046915104,14.126484752287356,1010.665,70.0,1718.1305,0,1
6,20.61801126598337,1.1600420609057336,15.321429959724025,1021.94,89.99999999999999,1941.686,1,0
9,27.981097047713945,1.206119162485837,19.234650650091638,1086.359,50.0,1629.5385,1,0
8,20.808833458625266,1.3104476319493914,12.11737068369673,1039.941,70.0,1767.8997,1,0
9,27.573635737625636,1.2487926195447383,17.681267202277468,1089.702,50.0,1634.553,1,0
8,20.32432132397541,1.2184411501819732,13.690109964307007,1019.648,50.0,1529.472,1,0
8,22.89176160549262,1.3064924257571395,13.4111315313024,978.463,70.0,1663.3871,0,1
7,27.47613722062936,1.246385235418781,17.686874131255987,1018.016,50.0,1527.024,0,1
7,27.63339580939945,1.264148695983599,17.291709695586686,1102.286,50.0,1653.429,1,0
9,25.786882404236778,1.2546901995968094,16.380449995291855,985.425,70.0,1675.2225,0,1
7,25.912079901390467,1.2509280158605738,16.55913458662837,998.86,70.0,1698.062,0,1
6,26.80208651374917,1.160106126688825,19.914672279996665,972.442,19.999999999999996,1166.9304,0,1
7,26.93737780640891,1.2703837156962698,16.69112006396165,1022.634,70.0,1738.4778,0,1
8,27.062761989968912,1.2111943323519825,18.44779475724347,987.957,89.99999999999999,1877.1183,0,1
9,26.464836154407443,1.3154760216179542,15.293374979660388,1025.106,50.0,1537.659,0,1
7,23.58807045532702,1.159703225602707,17.538751956373428,921.408,89.99999999999999,1750.6752,0,1
7,26.07864284071409,1.160565642885671,19.3617927541006,1069.751,89.99999999999999,2032.5269,1,0
9,23.700309962796517,1.220750410991688,15.903776637495,939.869,89.99999999999999,1785.7511,0,1
8,25.803298047841267,1.2949208492379556,15.388233655804276,1012.566,50.0,1518.8490000000002,0,1
8,25.85100660088639,1.1624549889302744,19.13044917302655,946.986,89.99999999999999,1799.2733999999998,0,1
7,27.59090396720292,1.2972233486032316,16.395943603023305,1045.007,70.0,1776.5119,0,1
7,25.7541476615178,1.2073349420173127,17.668172938744785,974.899,89.99999999999999,1852.3081,0,1
7,26.96596520328784,1.2050837897384836,18.56869918546909,1085.838,30.000000000000004,1411.5894,1,0
7,23.24321809667678,1.2112825159519096,15.841830428744409,1051.153,50.0,1576.7295,1,0
8,22.569356993007432,1.3150118573665948,13.05148259036878,978.306,70.0,1663.1202,0,1
6,27.918839584406093,1.2295845099745144,18.46633018275035,1103.85,50.0,1655.775,1,0
8,22.807602186831858,1.2003410729419353,15.82961292985906,1040.411,50.0,1560.6165,1,0
9,25.517006978083405,1.2288064710281048,16.899067976832647,968.786,89.99999999999999,1840.6934,0,1
9,26.851768057818088,1.1691743913113797,19.643293172908862,957.256,30.000000000000004,1244.4328,0,1
9,26.548541637992848,1.205233684839284,18.27671531202379,971.132,50.0,1456.698,0,1
7,20.130183973373992,1.191033512468771,14.19056805921883,1017.825,89.99999999999999,1933.8675,1,0
8,25.33426456414064,1.1593511345474985,18.84856618158576,938.355,70.0,1595.2035,0,1
6,27.156151816792622,1.2139424730396802,18.427737392759603,1004.211,89.99999999999999,1908.0009,0,1
8,24.39662007080649,1.1571829891253558,18.21904386172354,924.425,89.99999999999999,1756.4074999999998,0,1
9,20.99859042285547,1.1814830132299785,15.043025054648654,1015.139,70.0,1725.7363,1,0
6,20.354142177122625,1.2816080463929989,12.392027057106311,944.856,89.99999999999999,1795.2264,0,1
8,26.361092127865703,1.2388800574154115,17.175321483289196,1081.076,50.0,1621.614,1,0
9,22.56812351209877,1.2750672617284566,13.881271861305407,951.517,70.0,1617.5789,0,1
6,25.452413606144223,1.2035589960620974,17.570908016122047,975.678,50.0,1463.517,0,1
6,20.7737678094192,1.220119511615314,13.954379465639384,1033.648,70.0,1757.2016,1,0
7,26.598604468987432,1.2923273555235173,15.926259089031417,1028.965,70.0,1749.2405,0,1
7,27.179311045028975,1.22759076119613,18.03562601519531,1004.552,89.99999999999999,1908.6488,0,1
7,22.48950938535562,1.1713554684327132,16.39089101157087,912.184,89.99999999999999,1733.1496,0,1
9,19.972496018119976,1.2288576023480964,13.226021430191135,892.852,70.0,1517.8484,0,1
6,23.94341366555825,1.216332777918288,16.183827776199877,961.391,89.99999999999999,1826.6429,0,1
8,21.31765967921896,1.3016158755758491,12.582700249869523,954.46,70.0,1622.582,0,1
8,22.7252188342554,1.318119497991669,13.079721757462602,981.995,70.0,1669.3915,0,1
6,22.738159749852358,1.2270690133536175,15.101404305510982,1053.688,50.0,1580.5320000000002,1,0
8,27.232994657713466,1.1574414089037977,20.328127191768303,963.413,70.0,1637.8021,0,1
8,24.11735735952001,1.176142758009211,17.434505787036844,930.079,89.99999999999999,1767.1500999999998,0,1
7,21.453577781490687,1.274286382830328,13.211911161730065,949.457,89.99999999999999,1803.9683,0,1
8,27.57135371380413,1.2351609676956268,18.072197817797168,1006.908,89.99999999999999,1913.1252,0,1
9,21.67130916661701,1.3199436567911131,12.438681894051657,1045.135,70.0,1776.7295,1,0
7,27.617199319554416,1.2425892221551489,17.886463047579028,1018.05,70.0,1730.685,0,1
7,26.82957348026284,1.2527967940221758,17.09434646546862,1012.364,89.99999999999999,1923.4916,0,1
9,22.893009902217003,1.1581964149368242,17.0662641588896,1029.366,50.0,1544.049,1,0
7,22.110550436993364,1.3205725954605947,12.678707808690776,1058.859,50.0,1588.2885,1,0
8,20.72386140011375,1.3069039053027516,12.13342381670851,948.969,70.0,1613.2473,0,1
7,23.728118097773,1.2968304008292908,14.10902261185218,1070.351,70.0,1819.5967,1,0
8,22.91712881806983,1.2473510883771233,14.72932297819616,949.24,89.99999999999999,1803.556,0,1
6,21.204959541112206,1.1692390546005098,15.510679425375075,1029.138,70.0,1749.5345999999995,1,0
9,26.580959316118392,1.2609372142154438,16.717977104142193,999.428,70.0,1699.0276,0,1
7,26.070511276273237,1.1924938215408802,18.33315765540897,971.813,50.0,1457.7195,0,1
9,25.03510008928606,1.2328267121913914,16.471959291770993,1062.618,70.0,1806.4506,1,0
7,26.003051089761875,1.178652943187954,18.717697283243524,1072.1,30.000000000000004,1393.73,1,0
7,23.053530624474902,1.247535724363334,14.812605780152293,958.001,89.99999999999999,1820.2019,0,1
6,27.19268827885461,1.230127942039669,17.970144826308466,1012.804,50.0,1519.206,0,1
8,27.06212285546957,1.1913826611474725,19.065987797955007,1079.731,50.0,1619.5965,1,0
7,22.20776106046033,1.158714017011291,16.540637914370873,902.003,89.99999999999999,1713.8057,0,1
8,24.87335907489396,1.2111771476582782,16.9558319420542,957.954,89.99999999999999,1820.1126,0,1
8,24.148174498706137,1.2680877877724543,15.017085907585574,976.474,50.0,1464.711,0,1
9,27.89908073927773,1.3229601087078515,15.940296509862923,1105.434,70.0,1879.2378,1,0
8,27.469808959173765,1.17603940588251,19.86149297805237,1081.037,30.000000000000004,1405.3481000000002,1,0
8,20.62124920096627,1.2516400208992309,13.163036581780547,1028.143,70.0,1747.8431,1,0
7,20.069073732818687,1.181700405966604,14.371846137779064,1015.652,70.0,1726.6084,1,0
6,26.293107291684528,1.2655422673015333,16.416803671870152,1018.187,70.0,1730.9179,0,1
9,25.33158705519356,1.1661587869667924,18.627176156044573,934.922,70.0,1589.3674,0,1
9,22.76535662477392,1.2599237658460027,14.341214180562067,1045.434,50.0,1568.1509999999998,1,0
